RW: 0, 37, 80, 473
LW: 0, 42, 78, 426
RW: 0, 37, 81, 473
LW: 0, 42, 78, 426
RW: 0, 37, 81, 473
LW: 0, 42, 78, 426
RW: 0, 37, 82, 473
LW: 0, 42, 79, 426
RW: 0, 37, 82, 473
LW: 0, 42, 79, 426
RW: 0, 37, 82, 473
LW: 0, 42, 79, 426
RW: 0, 37, 82, 473
LW: 0, 42, 79, 426
RW: 0, 37, 82, 473
LW: 0, 42, 79, 426
RW: 0, 37, 83, 473
LW: 0, 42, 80, 426
RW: 0, 37, 83, 473
LW: 0, 42, 80, 426
RW: 0, 37, 84, 473
LW: 0, 42, 80, 426
RW: 0, 37, 84, 473
LW: 0, 42, 81, 426
RW: 0, 37, 84, 473
LW: 0, 42, 81, 426
RW: 0, 37, 84, 473
LW: 0, 42, 81, 426
RW: 0, 28, 84, 482
LW: 0, 42, 81, 426
RW: 0, 28, 85, 482
LW: 0, 42, 82, 426
RW: 0, 28, 85, 482
LW: 0, 42, 82, 426
RW: 0, 28, 85, 482
LW: 0, 42, 82, 426
RW: 0, 28, 86, 482
LW: 0, 42, 82, 426
RW: 0, 28, 86, 482
LW: 0, 42, 83, 426
RW: 0, 28, 86, 482
LW: 0, 42, 83, 426
RW: 0, 28, 86, 482
LW: 0, 42, 83, 426
RW: 0, 28, 87, 482
LW: 0, 42, 83, 426
RW: 0, 28, 87, 482
LW: 0, 42, 83, 426
RW: 0, 28, 87, 482
LW: 0, 42, 84, 426
RW: 0, 28, 88, 482
LW: 0, 42, 84, 426
RW: 0, 28, 88, 482
LW: 0, 42, 84, 426
RW: 0, 28, 88, 482
LW: 0, 42, 85, 426
RW: 0, 28, 88, 482
LW: 0, 42, 85, 426
RW: 0, 28, 89, 482
LW: 0, 42, 85, 426
RW: 0, 28, 89, 482
LW: 0, 42, 85, 426
RW: 0, 25, 89, 483
LW: 0, 42, 86, 427
RW: 0, 25, 90, 483
LW: 0, 42, 86, 427
RW: 0, 25, 90, 483
LW: 0, 42, 86, 427
RW: 0, 25, 90, 483
LW: 0, 42, 86, 427
RW: 0, 25, 90, 483
LW: 0, 42, 87, 427
RW: 0, 25, 90, 483
LW: 0, 42, 87, 427
RW: 0, 25, 91, 483
LW: 0, 42, 87, 427
RW: 0, 25, 91, 483
LW: 0, 42, 87, 427
RW: 0, 25, 92, 483
LW: 0, 42, 88, 427
RW: 0, 25, 92, 483
LW: 0, 42, 88, 427
RW: 0, 25, 92, 483
LW: 0, 42, 88, 427
RW: 0, 25, 92, 483
LW: 0, 42, 89, 427
RW: 0, 25, 92, 483
LW: 0, 42, 89, 427
RW: 0, 25, 93, 483
LW: 0, 42, 89, 427
RW: 0, 25, 93, 483
LW: 0, 42, 89, 427
RW: 0, 25, 94, 483
LW: 0, 42, 89, 427
RW: 0, 25, 94, 483
LW: 0, 42, 90, 427
RW: 0, 25, 94, 483
LW: 0, 42, 90, 428
RW: 0, 32, 94, 485
LW: 0, 42, 90, 428
RW: 0, 32, 94, 485
LW: 0, 42, 90, 428
RW: 0, 32, 95, 485
LW: 0, 42, 91, 428
RW: 0, 32, 95, 485
LW: 0, 42, 91, 428
RW: 0, 32, 95, 485
LW: 0, 42, 91, 428
RW: 0, 32, 96, 485
LW: 0, 42, 91, 428
RW: 0, 32, 96, 485
LW: 0, 42, 92, 428
RW: 0, 32, 96, 485
LW: 0, 42, 92, 428
RW: 0, 32, 96, 485
LW: 0, 42, 92, 428
RW: 0, 32, 96, 485
LW: 0, 42, 93, 428
RW: 0, 32, 97, 485
LW: 0, 42, 93, 428
RW: 0, 32, 97, 485
LW: 0, 42, 93, 428
RW: 0, 32, 98, 485
LW: 0, 42, 93, 428
RW: 0, 32, 98, 485
LW: 0, 42, 93, 428
RW: 0, 32, 98, 485
LW: 0, 42, 94, 428
RW: 0, 32, 98, 485
LW: 0, 42, 94, 428
RW: 0, 32, 98, 485
LW: 0, 42, 94, 428
RW: 0, 23, 99, 465
LW: 0, 42, 95, 419
RW: 0, 23, 99, 465
LW: 0, 42, 95, 419
RW: 0, 23, 99, 465
LW: 0, 42, 95, 419
RW: 0, 23, 100, 465
LW: 0, 42, 95, 419
RW: 0, 23, 100, 465
LW: 0, 42, 95, 419
RW: 0, 23, 100, 465
LW: 0, 42, 96, 419
RW: 0, 23, 100, 465
LW: 0, 42, 96, 419
RW: 0, 23, 100, 465
LW: 0, 42, 96, 419
RW: 0, 23, 101, 465
LW: 0, 42, 97, 419
RW: 0, 23, 101, 465
LW: 0, 42, 97, 419
RW: 0, 23, 102, 465
LW: 0, 42, 97, 419
